,Name,TeamName,Killed,Death,ADR,TotalDamageDealt,RoundMVPs,LastAliveQuantity,Clutches,FirstKills,FirstDeaths,FlashedEnemies,FlashAssists,BombsPlanted,WalkQuantityAsTR,WalkQuantityAsCT,DistanceTraveledAsTR,DistanceTraveledAsCT,AK47Kills,MAC10Kills,M4A4Kills,MP9Kills,AWPKills,ScoutKills
2200,★ ⑳ kuroi kenshin-,A12,0.15053763440860202,0.206521739130434,0.16271588215374103,0.16271588215374103,0.0,0.28571428571428503,0.0,0.266666666666666,0.15384615384615302,0.224489795918367,0.0,0.33333333333333304,0.20537067968649603,5843,0.217303896725613,89371.78,0.17857142857142802,0.0,0.0,0.0,0.4,0.0
2201,★ ⑳ cenik,A12,0.19354838709677402,0.206521739130434,0.197764984761259,0.197764984761259,0.22222222222222202,0.0,0.0,0.266666666666666,0.23076923076923,0.183673469387755,0.11111111111111101,0.22222222222222202,0.183399717332648,6652,0.19173011399380102,94301.72,0.17857142857142802,0.0,0.0,0.16666666666666602,0.0,0.0
2202,★ ⑳ burrito,A12,0.21505376344086002,0.19565217391304301,0.20809346427362002,0.20809346427362002,0.33333333333333304,0.0,0.0,0.066666666666666,0.23076923076923,0.306122448979591,0.44444444444444403,0.33333333333333304,0.17548503147886402,6988,0.19872724417030002,91698.11,0.21428571428571402,0.0,0.36363636363636304,0.6666666666666661,0.2,0.0
2203,★ ⑳ bruj'=D♥T,Pardo Esports,0.18478260869565202,0.16129032258064502,0.179150240911081,0.179150240911081,0.11111111111111101,0.384615384615384,0.0,0.07692307692307601,0.33333333333333304,0.344827586206896,0.0,0.25,0.21188352044907702,8819,0.184977827137096,146484.18,0.15151515151515102,0.0,0.0,0.0,0.8,0.0
2204,★ ⑳ 1945,Pardo Esports,0.260869565217391,0.19354838709677402,0.25667980727113404,0.25667980727113404,0.555555555555555,0.07692307692307601,0.0,0.384615384615384,0.066666666666666,0.172413793103448,0.25,0.0,0.18592121090617403,6688,0.201380487494235,148609.54,0.21212121212121202,0.0,0.33333333333333304,0.0,0.2,0.0
2205,★ ⑳ Godals,Pardo Esports,0.19565217391304301,0.22580645161290303,0.224791940429259,0.224791940429259,0.11111111111111101,0.15384615384615302,0.0,0.23076923076923,0.2,0.068965517241379,0.25,0.0,0.195744787489975,10313,0.205160646283293,166386.81,0.18181818181818102,0.33333333333333304,0.6666666666666661,1.0,0.0,0.0
2206,★ ⑳ eragonmachine,Pardo Esports,0.163043478260869,0.21505376344086002,0.14936487078405603,0.14936487078405603,0.11111111111111101,0.15384615384615302,0.0,0.15384615384615302,0.2,0.241379310344827,0.0,0.625,0.211131716118684,10462,0.201764737058019,142184.77,0.24242424242424201,0.6666666666666661,0.0,0.0,0.0,0.0
2207,★ ⑳ nicko,Pardo Esports,0.19565217391304301,0.20430107526881702,0.190013140604467,0.190013140604467,0.11111111111111101,0.23076923076923,1.0,0.15384615384615302,0.2,0.172413793103448,0.5,0.125,0.19531876503608603,12038,0.20671630202735403,153737.39,0.21212121212121202,0.0,0.0,0.0,0.0,0.0
2208,★ ⑳ under`64,NaoTemOrg,0.145833333333333,0.206521739130434,0.207341944255608,0.207341944255608,0.0,0.1875,,0.0,0.15384615384615302,0.17391304347826,0.2,0.25,0.187058669116681,2279,0.188271785979324,42106.72,0.125,0.0,0.0,0.0,0.0,1.0
2209,★ ⑳ aessy,NaoTemOrg,0.27083333333333304,0.19565217391304301,0.265397688647178,0.265397688647178,0.33333333333333304,0.25,,0.5714285714285711,0.15384615384615302,0.347826086956521,0.4,0.25,0.184381152382202,1663,0.211871723991146,36704.07,0.3125,0.8,0.0,0.0,0.25,0.0
2210,★ ⑳ SERIS-,NaoTemOrg,0.27083333333333304,0.19565217391304301,0.18409245411284803,0.18409245411284803,0.6666666666666661,0.125,,0.28571428571428503,0.461538461538461,0.08695652173913,0.2,0.0,0.21666885418033802,1655,0.19705153910491402,36961.85,0.25,0.2,1.0,0.0,0.5,0.0
2211,★ ⑳ TERR9R-,NaoTemOrg,0.1875,0.206521739130434,0.17892590074779002,0.17892590074779002,0.0,0.1875,,0.14285714285714202,0.15384615384615302,0.260869565217391,0.2,0.25,0.21811261320383202,1341,0.20372701095322002,34296.68,0.1875,0.0,0.0,1.0,0.25,0.0
2212,★ ⑳ pedrAo,NaoTemOrg,0.125,0.19565217391304301,0.164242012236573,0.164242012236573,0.0,0.25,,0.0,0.07692307692307601,0.130434782608695,0.0,0.25,0.193778711116944,1201,0.199077939971393,34199.83,0.125,0.0,0.0,0.0,0.0,0.0
2213,★ ⑲ guig0``,Mastermind,0.282608695652173,0.1875,0.25898881597190104,0.25898881597190104,0.4375,0.0,0.0,0.15384615384615302,0.14285714285714202,0.33333333333333304,0.0,0.0,0.266097606234923,8543,0.18741253422807003,123982.44,0.2,0.0,0.321428571428571,0.0,0.0,0.0
2214,★ ⑳ tubarone,Mastermind,0.08695652173913,0.25,0.13032627784453202,0.13032627784453202,0.0,0.5,0.0,0.07692307692307601,0.14285714285714202,0.0,0.0,0.6000000000000001,0.221748005195769,8982,0.209664482878221,138228.09,0.08,0.0,0.035714285714285005,0.0,0.0,0.0
2215,★ ⑳ shenzika9,Mastermind,0.15217391304347802,0.16666666666666602,0.14437563545614202,0.14437563545614102,0.0,0.25,0.0,0.15384615384615302,0.0,0.22222222222222202,0.16666666666666602,0.2,0.15531638522917002,4282,0.18975989980517302,126937.06,0.0,0.0,0.0,0.33333333333333304,1.0,0.0
2216,★ ⑳ CSM twitch.tv/csmfps,Mastermind,0.22826086956521702,0.1875,0.23985580922451202,0.23985580922451202,0.3125,0.0,0.0,0.30769230769230704,0.5714285714285711,0.22222222222222202,0.5,0.2,0.16904806086472401,6706,0.214705443094999,119932.61,0.44,0.0,0.28571428571428503,0.33333333333333304,0.0,0.0
2217,★ ⑳ dkzz,Mastermind,0.25,0.208333333333333,0.226453461502911,0.226453461502911,0.25,0.25,1.0,0.30769230769230704,0.14285714285714202,0.22222222222222202,0.33333333333333304,0.0,0.187789942475412,5913,0.19845763999353502,129703.7,0.28,0.0,0.35714285714285704,0.33333333333333304,0.0,0.0
2218,★ ⑳ lelez1ka,BLE$$ED,0.21875000000000003,0.19827586206896503,0.24721453675315902,0.24721453675315902,0.22222222222222202,0.23529411764705802,,0.25,0.066666666666666,0.1,0.0,0.22222222222222202,0.180032398597109,11894,0.198833824012934,130853.1,0.27027027027027,1.0,0.17647058823529402,0.0,0.0,0.0
2219,★ ⑳ castelzin``,BLE$$ED,0.16666666666666602,0.19827586206896503,0.154340836012861,0.154340836012861,0.22222222222222202,0.47058823529411703,,0.0,0.33333333333333304,0.266666666666666,0.33333333333333304,0.11111111111111101,0.220986741739144,14497,0.20638888983866502,151886.32,0.162162162162162,0.0,0.29411764705882304,0.25,0.0,0.0
2220,"★ ⑳ KnK,GiR",BLE$$ED,0.3125,0.189655172413793,0.27981754281013904,0.27981754281013904,0.33333333333333304,0.058823529411764004,,0.3125,0.2,0.066666666666666,0.0,0.11111111111111101,0.197238255508547,10794,0.19639834070717602,126558.79,0.324324324324324,0.0,0.35294117647058804,0.5,0.0,0.0
2221,★ ⑳ pk9-_-,BLE$$ED,0.145833333333333,0.19827586206896503,0.148059522919315,0.148059522919315,0.0,0.058823529411764004,,0.25,0.066666666666666,0.33333333333333304,0.6666666666666661,0.44444444444444403,0.175880345375336,11480,0.19726150121813701,125834.71,0.054054054054054,0.0,0.11764705882352901,0.0,0.0,0.0
2222,★ ⑳ righi,BLE$$ED,0.15625,0.21551724137931003,0.170567561504524,0.170567561504524,0.22222222222222202,0.17647058823529402,,0.1875,0.33333333333333304,0.23333333333333303,0.0,0.11111111111111101,0.22586225877986202,12091,0.20111744422308503,115818.62,0.189189189189189,0.0,0.058823529411764004,0.25,1.0,0.0
2223,★ ⑳ sh@kuRR-',NYXE ESPORTS,0.18260869565217303,0.195876288659793,0.18271726169600902,0.18271726169600802,0.0,0.2,0.0,0.2,0.1875,0.125,0.0,0.33333333333333304,0.23297429433558603,9581,0.20083928599855602,143758.4,0.157894736842105,0.0,0.0,0.0,1.0,0.0
2224,★ ⑳ AleKsiS,NYXE ESPORTS,0.22608695652173902,0.23711340206185502,0.24766781230272802,0.24766781230272802,0.28571428571428503,0.266666666666666,0.33333333333333304,0.2,0.3125,0.17857142857142802,0.44444444444444403,0.22222222222222202,0.236832053779458,13356,0.212039173996062,148030.45,0.175438596491228,0.0,0.36,0.0,0.0,0.0
2225,★ ⑳ KINAL,NYXE ESPORTS,0.18260869565217303,0.164948453608247,0.16826821912043202,0.16826821912043202,0.14285714285714202,0.2,0.33333333333333304,0.266666666666666,0.125,0.28571428571428503,0.22222222222222202,0.11111111111111101,0.229460295634238,13260,0.194140871163404,149620.48,0.26315789473684204,0.0,0.08,0.0,0.0,0.0
2226,★ ⑳ k1nz,NYXE ESPORTS,0.14782608695652102,0.21649484536082403,0.136985340534474,0.136985340534474,0.21428571428571402,0.2,0.0,0.133333333333333,0.25,0.21428571428571402,0.11111111111111101,0.22222222222222202,0.15679309422863902,11988,0.191350879437913,151752.63,0.122807017543859,0.0,0.2,0.0,0.0,0.0
2227,★ ⑳ -Invic7um_,NYXE ESPORTS,0.260869565217391,0.18556701030927802,0.26436136634635604,0.26436136634635604,0.35714285714285704,0.133333333333333,0.33333333333333304,0.2,0.125,0.196428571428571,0.22222222222222202,0.11111111111111101,0.14394026202207702,11121,0.201629789404063,150524.74,0.280701754385964,1.0,0.36,0.0,0.0,0.0
2228,"★ ⑳ Runaway,",Nostalgia Gamers,0.20238095238095202,0.194444444444444,0.222801932367149,0.222801932367149,0.44444444444444403,0.26315789473684204,0.6666666666666661,0.4,0.11111111111111101,0.164556962025316,0.36363636363636304,0.11111111111111101,0.19419779546846203,6555,0.19413351492174902,85649.03,0.1,0.0,0.30000000000000004,0.5,0.1,0.0
2229,★ ⑳ toto,Nostalgia Gamers,0.26190476190476103,0.231481481481481,0.209951690821256,0.209951690821256,0.22222222222222202,0.105263157894736,0.0,0.1,0.22222222222222202,0.341772151898734,0.09090909090909001,0.11111111111111101,0.17529087568891602,5576,0.19807812093222202,86835.71,0.133333333333333,0.0,0.1,0.33333333333333304,0.8,0.0
2230,★ ⑳ Sulfide,Nostalgia Gamers,0.17857142857142802,0.194444444444444,0.17864734299516902,0.17864734299516902,0.11111111111111101,0.210526315789473,0.0,0.0,0.22222222222222202,0.20253164556962003,0.27272727272727204,0.22222222222222202,0.20518218003674202,6515,0.198410255321533,81422.29,0.266666666666666,0.0,0.30000000000000004,0.16666666666666602,0.0,0.0
2231,★ ⑳ d e m o n,Nostalgia Gamers,0.14285714285714202,0.185185185185185,0.17227053140096601,0.17227053140096601,0.11111111111111101,0.157894736842105,0.0,0.1,0.33333333333333304,0.10126582278481001,0.0,0.11111111111111101,0.20680878750765402,6438,0.208218827868892,77078.2,0.2,0.0,0.30000000000000004,0.0,0.0,0.0
2232,★ ⑳ Comar,Nostalgia Gamers,0.21428571428571402,0.194444444444444,0.216328502415458,0.216328502415458,0.11111111111111101,0.26315789473684204,0.33333333333333304,0.4,0.11111111111111101,0.18987341772151903,0.27272727272727204,0.44444444444444403,0.21852036129822403,6066,0.201159280955602,87392.54,0.30000000000000004,0.0,0.0,0.0,0.1,0.0
2233,★ ⑳ predict,FIVER5 ICE,0.186915887850467,0.156626506024096,0.21072182970354703,0.21072182970354703,0.23076923076923,0.25,0.33333333333333304,0.055555555555555004,0.30000000000000004,0.14705882352941102,0.14285714285714202,0.16666666666666602,0.18001362841821403,8798,0.18426363986107902,154251.77,0.24242424242424201,0.0,0.18181818181818102,0.0,0.14285714285714202,0.0
2234,★ ⑳ xeque,FIVER5 ICE,0.15887850467289702,0.204819277108433,0.169640906111151,0.169640906111151,0.23076923076923,0.16666666666666602,0.0,0.16666666666666602,0.1,0.20588235294117602,0.28571428571428503,0.33333333333333304,0.209492489556483,9007,0.21626954304804002,164933.88,0.12121212121212101,1.0,0.27272727272727204,0.0,0.0,0.0
2235,★ ⑲ fadezao,FIVER5 ICE,0.15887850467289702,0.24096385542168602,0.179182751839172,0.179182751839172,0.23076923076923,0.16666666666666602,0.33333333333333304,0.22222222222222202,0.30000000000000004,0.20588235294117602,0.14285714285714202,0.16666666666666602,0.19882677095369303,10717,0.20211374589490902,151194.36,0.15151515151515102,0.0,0.27272727272727204,1.0,0.0,0.0
2236,★ ⑳ filkzz:ao,FIVER5 ICE,0.23364485981308403,0.21686746987951802,0.188214727948138,0.188214727948138,0.15384615384615302,0.16666666666666602,0.0,0.16666666666666602,0.2,0.38235294117647,0.28571428571428503,0.16666666666666602,0.233431102420525,8170,0.20495662399629502,146696.46,0.33333333333333304,0.0,0.13636363636363602,0.0,0.19047619047619002,0.0
2237,★ ⑳ rN-_-,FIVER5 ICE,0.261682242990654,0.180722891566265,0.252239784397989,0.252239784397989,0.15384615384615302,0.25,0.33333333333333304,0.388888888888888,0.1,0.058823529411764004,0.14285714285714202,0.16666666666666602,0.17823600865108202,7130,0.19239644719967403,153558.37,0.15151515151515102,0.0,0.13636363636363602,0.0,0.6666666666666661,1.0
2238,★ ⑳ invul,r3action,0.19387755102040802,0.239583333333333,0.212296249406551,0.212296249406551,0.30000000000000004,0.0,0.0,0.375,0.33333333333333304,0.07692307692307601,0.08333333333333301,0.22222222222222202,0.190938048029777,11983,0.190703918447886,160624.17,0.195121951219512,0.25,0.4,1.0,0.0,0.0
2239,★ ⑳ maxcel,r3action,0.23469387755102003,0.145833333333333,0.22986231998733903,0.22986231998733903,0.1,0.75,0.6666666666666661,0.25,0.133333333333333,0.384615384615384,0.416666666666666,0.555555555555555,0.190025410686804,6500,0.182835692422596,144154.56,0.268292682926829,0.25,0.0,0.0,1.0,0.0
2240,★ ⑳ CloN7,r3action,0.21428571428571402,0.1875,0.199082133248931,0.199082133248931,0.2,0.08333333333333301,0.0,0.0625,0.066666666666666,0.0,0.0,0.0,0.21962349235889903,8755,0.215907753012425,144123.3,0.17073170731707302,0.0,0.35000000000000003,0.0,0.0,0.0
2241,gut0,r3action,0.183673469387755,0.21875000000000003,0.206045260326,0.206045260326,0.2,0.08333333333333301,0.33333333333333304,0.125,0.2,0.15384615384615302,0.33333333333333304,0.11111111111111101,0.200386528757023,10665,0.20982680793508102,152895.64,0.146341463414634,0.25,0.1,0.0,0.0,0.0
2242,★ ⑳ skN♥H,r3action,0.173469387755102,0.208333333333333,0.152714037031175,0.152714037031175,0.2,0.08333333333333301,0.0,0.1875,0.266666666666666,0.384615384615384,0.16666666666666602,0.11111111111111101,0.199026520167495,11858,0.20072582818201,156526.07,0.21951219512195103,0.25,0.15,0.0,0.0,0.0
2243,★ ⑳ s1ckx,evoLutek e-Sports,0.257731958762886,0.15151515151515102,0.21021997774544202,0.21021997774544202,0.5,0.384615384615384,0.0,0.2,0.1875,0.105263157894736,0.0,0.5,0.19122261100853402,10757,0.205848727717858,166685.79,0.277777777777777,0.5,0.277777777777777,0.0,0.0,0.0
2244,rmw,evoLutek e-Sports,0.164948453608247,0.21212121212121202,0.19164598134040903,0.19164598134040903,0.125,0.07692307692307601,0.0,0.133333333333333,0.25,0.210526315789473,0.33333333333333304,0.2,0.17216490852044503,10617,0.19147591950230902,173161.95,0.11111111111111101,0.25,0.277777777777777,0.0,0.0,0.0
2245,★ ⑳ limetes.,evoLutek e-Sports,0.18556701030927802,0.22222222222222202,0.173585551656252,0.173585551656252,0.125,0.23076923076923,0.0,0.2,0.1875,0.0,0.16666666666666602,0.0,0.22219783341295501,12979,0.20771800417895903,149620.86,0.194444444444444,0.0,0.277777777777777,1.0,0.0,0.0
2246,★ ⑳ Lich,evoLutek e-Sports,0.195876288659793,0.23232323232323202,0.21895061200034202,0.21895061200034202,0.0,0.15384615384615302,0.0,0.4,0.1875,0.631578947368421,0.5,0.30000000000000004,0.17774277266330102,9575,0.20664721442706202,158264.3,0.08333333333333301,0.25,0.0,0.0,1.0,0.0
2247,★ ⑳ Morais,evoLutek e-Sports,0.195876288659793,0.18181818181818102,0.20559787725755302,0.20559787725755302,0.25,0.15384615384615302,1.0,0.066666666666666,0.1875,0.052631578947368,0.0,0.0,0.23667187439476303,12199,0.188310134173809,146902.21,0.33333333333333304,0.0,0.16666666666666602,0.0,0.0,0.0
2248,★ ⑳ lalau,blackhat esports,0.23595505617977502,0.206896551724137,0.249292929292929,0.249292929292929,0.2,0.1,0.0,0.35714285714285704,0.4,0.2,0.6000000000000001,0.11111111111111101,0.194089971642175,6988,0.1958856205128,112992.09,0.28125,0.0,0.11111111111111101,0.0,0.0,0.0
2249,★ ⑲ dug,blackhat esports,0.179775280898876,0.172413793103448,0.16622222222222202,0.16622222222222202,0.2,0.35000000000000003,0.0,0.21428571428571402,0.133333333333333,0.555555555555555,0.4,0.22222222222222202,0.197618587264758,7108,0.19352344822494802,119621.26,0.125,0.0,0.277777777777777,0.0,1.0,0.0
2250,★ ⑳ mid1^,blackhat esports,0.191011235955056,0.206896551724137,0.218181818181818,0.218181818181818,0.2,0.2,0.33333333333333304,0.07142857142857101,0.2,0.088888888888888,0.0,0.22222222222222202,0.20872003093580802,8389,0.20704916058069503,124121.53,0.21875000000000003,0.0,0.055555555555555004,0.0,0.0,0.0
2251,★ ⑳ Flasky-,blackhat esports,0.23595505617977502,0.19827586206896503,0.21107070707070702,0.21107070707070702,0.2,0.2,0.6666666666666661,0.14285714285714202,0.2,0.044444444444444,0.0,0.44444444444444403,0.20424078370714102,8827,0.200057472166099,119975.75,0.3125,0.0,0.22222222222222202,0.0,0.0,0.0
2252,★ ⑳ clownzera-,blackhat esports,0.15730337078651602,0.21551724137931003,0.155232323232323,0.155232323232323,0.2,0.15,0.0,0.21428571428571402,0.066666666666666,0.11111111111111101,0.0,0.0,0.195330626450116,8442,0.20348429851545602,120668.9,0.0625,0.0,0.33333333333333304,1.0,0.0,0.0
2253,★ ⑳ KLK,Malvinas Gaming,0.189655172413793,0.213483146067415,0.22725404220334303,0.22725404220334303,0.16666666666666602,0.2,,0.21428571428571402,0.07692307692307601,0.425,0.09090909090909001,0.27272727272727204,0.201444683817006,10590,0.205696101059878,170833.07,0.277777777777777,0.33333333333333304,0.066666666666666,0.16666666666666602,0.16666666666666602,0.0
2254,★ ⑳ AKFULL,Malvinas Gaming,0.25,0.191011235955056,0.233968210468621,0.233968210468621,0.25,0.1,,0.35714285714285704,0.461538461538461,0.15,0.636363636363636,0.09090909090909001,0.19673045241414203,12867,0.204690607526466,163875.17,0.44444444444444403,0.0,0.6000000000000001,0.16666666666666602,0.0,0.0
2255,★ ⑳ jotti-,Malvinas Gaming,0.14655172413793102,0.191011235955056,0.157988489997259,0.157988489997259,0.08333333333333301,0.4,,0.0,0.07692307692307601,0.25,0.09090909090909001,0.09090909090909001,0.19330883284754702,9103,0.206495908846224,155576.35,0.11111111111111101,0.6666666666666661,0.066666666666666,0.16666666666666602,0.0,0.0
2256,★ ⑳ FAKZ ^^,Malvinas Gaming,0.21551724137931003,0.202247191011235,0.212523979172376,0.212523979172376,0.25,0.2,,0.28571428571428503,0.23076923076923,0.1,0.18181818181818102,0.36363636363636304,0.185654543150424,9383,0.185798937812823,155810.43,0.11111111111111101,0.0,0.066666666666666,0.16666666666666602,0.5,0.0
2257,★ ⑳ BerSeCkaZo ♥j,Malvinas Gaming,0.19827586206896503,0.202247191011235,0.168265278158399,0.168265278158399,0.25,0.1,,0.14285714285714202,0.15384615384615302,0.075,0.0,0.18181818181818102,0.22286148777087803,9531,0.19731844475460703,170244.53,0.055555555555555004,0.0,0.2,0.33333333333333304,0.33333333333333304,0.0
2258,★ ⑳ Uran.MURALHA,Uranus Gaming,0.16853932584269601,0.14516129032258002,0.16464237516869,0.16464237516869,0.22222222222222202,0.375,0.5,0.066666666666666,0.0,0.148148148148148,0.6666666666666661,0.5454545454545451,0.16017316017316002,1592,0.187032082210372,43416.81,0.020408163265306003,0.0,0.14285714285714202,0.0,1.0,0.0
2259,★ ⑳ jh0nny,Uranus Gaming,0.258426966292134,0.20967741935483802,0.23670715249662602,0.23670715249662602,0.33333333333333304,0.125,0.0,0.2,0.33333333333333304,0.185185185185185,0.0,0.0,0.22029649008066202,3187,0.20786095554258102,46234.6,0.346938775510204,0.0,0.28571428571428503,0.0,0.0,0.0
2260,★ ⑳ r1ck,Uranus Gaming,0.202247191011235,0.20967741935483802,0.19181286549707602,0.19181286549707602,0.22222222222222202,0.25,0.25,0.2,0.16666666666666602,0.074074074074074,0.0,0.0,0.22788003363542902,4493,0.20087979279516702,40839.42,0.204081632653061,0.0,0.28571428571428503,1.0,0.0,0.0
2261,★ ⑳ Romarin,Uranus Gaming,0.14606741573033702,0.19354838709677402,0.133243364822312,0.133243364822312,0.11111111111111101,0.0,0.0,0.2,0.5,0.351851851851851,0.33333333333333304,0.27272727272727204,0.20779220779220703,2901,0.203143559732887,45703.61,0.14285714285714202,0.0,0.28571428571428503,0.0,0.0,0.0
2262,★ ⑳ Sgt. Pepper,Uranus Gaming,0.22471910112359503,0.24193548387096703,0.27359424201529403,0.27359424201529403,0.11111111111111101,0.25,0.25,0.33333333333333304,0.0,0.24074074074074,0.0,0.18181818181818102,0.18385810831853902,3293,0.20108360971899,48358.81,0.28571428571428503,0.0,0.0,0.0,0.0,0.0
2263,★ ⑳ conh4zikj_-,Forget,0.12903225806451601,0.202247191011235,0.12452543659832901,0.12452543659832901,0.0,0.23529411764705802,,0.0,0.266666666666666,0.32,,0.33333333333333304,0.20363713258617003,18415,0.192204845540519,166372.17,0.14285714285714202,0.0,0.2,0.0,0.0,0.0
2264,★ ⑳ hayjze,Forget,0.19354838709677402,0.213483146067415,0.16679321690711202,0.16679321690711202,0.0,0.11764705882352901,,0.33333333333333304,0.33333333333333304,0.28,,0.33333333333333304,0.19581306830196601,16484,0.18999560805672802,170101.12,0.42857142857142805,0.0,0.0,0.0,0.125,0.0
2265,★ ⑳ nlwz1k;,Forget,0.14516129032258002,0.191011235955056,0.17527208301695701,0.17527208301695701,0.0,0.17647058823529402,,0.16666666666666602,0.133333333333333,0.28,,0.33333333333333304,0.174402622118841,13643,0.20088525846846703,165590.33,0.28571428571428503,0.0,0.0,0.0,0.375,1.0
2266,★ ⑳ noturnofps †,Forget,0.20967741935483802,0.191011235955056,0.21576815995950302,0.21576815995950302,0.6666666666666661,0.11764705882352901,,0.16666666666666602,0.066666666666666,0.04,,0.0,0.203055614294776,16080,0.201801312655666,169955.47,0.14285714285714202,0.0,0.2,1.0,0.5,0.0
2267,★ ⑳ pendulum,Forget,0.32258064516129004,0.202247191011235,0.31764110351809605,0.31764110351809605,0.33333333333333304,0.35294117647058804,,0.33333333333333304,0.2,0.08,,0.0,0.223091562698244,16357,0.21511297527861803,171009.36,0.0,1.0,0.6000000000000001,0.0,0.0,0.0
2268,★ ⑳ Davidtess,LUMINOUS,0.18627450980392102,0.15887850467289702,0.18328045451191602,0.18328045451191602,0.22222222222222202,0.14285714285714202,0.5,0.21428571428571402,0.11764705882352901,0.210526315789473,0.18181818181818102,0.2,0.23150403344215803,12344,0.20953787160745801,164978.17,0.183673469387755,0.0,0.2,0.42857142857142805,0.0,0.0
2269,★ ⑳ sori-',LUMINOUS,0.24509803921568601,0.186915887850467,0.23633143953368202,0.23633143953368202,0.22222222222222202,0.42857142857142805,0.0,0.21428571428571402,0.058823529411764004,0.140350877192982,0.27272727272727204,0.2,0.23967456081256103,12340,0.198670826743884,142902.86,0.32653061224489704,0.0,0.33333333333333304,0.14285714285714202,0.0,0.0
2270,★ ⑳ m0b,LUMINOUS,0.22549019607843102,0.22429906542056002,0.22865786172803002,0.22865786172803002,0.22222222222222202,0.28571428571428503,0.5,0.35714285714285704,0.35294117647058804,0.245614035087719,0.36363636363636304,0.2,0.17467309253597202,9850,0.196976998876833,152792.17,0.183673469387755,0.0,0.266666666666666,0.28571428571428503,0.0,0.0
2271,★ ⑳ ' Lucky,LUMINOUS,0.14705882352941102,0.186915887850467,0.15140559285766902,0.15140559285766902,0.11111111111111101,0.14285714285714202,0.0,0.14285714285714202,0.11764705882352901,0.33333333333333304,0.18181818181818102,0.1,0.18717935430377702,11284,0.19261605342549,141873.39,0.14285714285714202,0.0,0.0,0.14285714285714202,1.0,0.0
2272,★ ⑳ G.Z,LUMINOUS,0.19607843137254902,0.24299065420560703,0.2003246513687,0.2003246513687,0.22222222222222202,0.0,0.0,0.07142857142857101,0.35294117647058804,0.070175438596491,0.0,0.30000000000000004,0.166968958905529,11399,0.20219824934633102,149417.32,0.16326530612244802,1.0,0.2,0.0,0.0,0.0
2273,★ ⑳ maatii,ElZorro eSports,0.2,0.20588235294117602,0.210074949553185,0.210074949553185,0.28571428571428503,0.1875,0.0,0.41176470588235203,0.14285714285714202,0.23255813953488302,0.25,0.27272727272727204,0.185375589693963,11932,0.179038236546731,162055.19,0.27083333333333304,0.0,0.16666666666666602,0.0,0.0,0.0
2274,★ ⑳ Pheno,ElZorro eSports,0.19047619047619002,0.21568627450980302,0.210363217065436,0.210363217065436,0.28571428571428503,0.1875,0.0,0.23529411764705802,0.28571428571428503,0.11627906976744101,0.5,0.18181818181818102,0.19338937946050502,10185,0.211203792327692,171697.28,0.08333333333333301,0.0,0.16666666666666602,0.25,0.0,0.0
2275,★ ⑳ chipi,ElZorro eSports,0.2,0.19607843137254902,0.198255981550879,0.198255981550879,0.28571428571428503,0.1875,0.0,0.058823529411764004,0.21428571428571402,0.186046511627906,0.0,0.0,0.20974960687069003,10099,0.208830253966125,167987.1,0.27083333333333304,0.0,0.0,0.25,0.0,0.0
2276,★ ⑳ saezx,ElZorro eSports,0.20952380952380903,0.20588235294117602,0.212092822138944,0.212092822138944,0.0,0.1875,0.5,0.23529411764705802,0.21428571428571402,0.046511627906976,0.125,0.0,0.22222390226200503,12090,0.20991581308738003,166171.9,0.208333333333333,0.0,0.25,0.5,0.0,0.0
2277,★ ⑳ Leo,ElZorro eSports,0.2,0.17647058823529402,0.16921302969155302,0.16921302969155302,0.14285714285714202,0.25,0.5,0.058823529411764004,0.14285714285714202,0.41860465116279005,0.125,0.5454545454545451,0.189261521712834,12654,0.19101190407207003,177688.1,0.16666666666666602,0.0,0.416666666666666,0.0,1.0,0.0
2278,★ ⑳ Neephzinho,SELVA,0.172413793103448,0.21296296296296202,0.17737969792764302,0.17737969792764302,0.11111111111111101,0.33333333333333304,0.0,0.07692307692307601,0.07142857142857101,0.0,0.0,0.16666666666666602,0.24143787149731102,5181,0.208946339378613,67152.04,0.23076923076923,0.0,0.5,0.0,0.0,0.0
2279,★ ⑳ motm,SELVA,0.241379310344827,0.194444444444444,0.255795574288724,0.255795574288724,0.33333333333333304,0.11111111111111101,0.33333333333333304,0.23076923076923,0.21428571428571402,0.342105263157894,0.5,0.16666666666666602,0.17386717443326502,2941,0.188945677243293,57872.31,0.0,0.0,0.0,0.0,0.7272727272727271,1.0
2280,★ ⑳ kkkkkkkkkkkkkkkk,SELVA,0.21839080459770102,0.21296296296296202,0.191166139796276,0.191166139796276,0.11111111111111101,0.22222222222222202,0.0,0.30769230769230704,0.07142857142857101,0.6052631578947361,0.5,0.16666666666666602,0.205928518127782,3605,0.19210387457427403,77867.49,0.192307692307692,0.0,0.0,0.0,0.27272727272727204,0.0
2281,★ ⑳ slashz,SELVA,0.195402298850574,0.194444444444444,0.181419037583421,0.181419037583421,0.22222222222222202,0.055555555555555004,0.0,0.23076923076923,0.5714285714285711,0.052631578947368,0.0,0.33333333333333304,0.19468388956076402,4157,0.201696188681763,65624.12,0.23076923076923,0.5,0.0,0.0,0.0,0.0
