campeonato,partida,demo
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303322,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676819_de_vertigo_bleed_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303323,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677556_de_vertigo_bleed_nyxe-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303324,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675180_de_inferno_orgless-_suap.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303325,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674845_de_vertigo_orgless-_d0g-p33k.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303326,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677518_de_inferno_orgless-_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303329,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679363_de_overpass_suap_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303330,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679957_de_mirage_suap_nyxe-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303331,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675264_de_inferno_d0g-p33k_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303333,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675671_de_vertigo_the-clutch-force_nyxe-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303342,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679641_de_vertigo_forget_csa-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303343,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677764_de_train_forget_uranus-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303344,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675259_de_dust2_forget_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303346,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677388_de_vertigo_fiver5-fire_csa-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303347,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674499_de_nuke_fiver5-fire_uranus-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303348,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674814_de_dust2_fiver5-fire_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303349,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675322_de_nuke_itape_csa-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303351,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680044_de_inferno_itape_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303352,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674837_de_mirage_csa-esports_uranus-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303353,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679215_de_dust2_csa-esports_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303354,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677092_de_overpass_uranus-gaming_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303361,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677029_de_dust2_no-org_rdw-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303362,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679671_de_overpass_no-org_acotados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303363,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677540_de_dust2_no-org_bth-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303364,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673793_de_dust2_ressacada-crew_mz-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303365,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679191_de_overpass_no-org_ebro.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303366,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675076_de_train_rdw-esports_acotados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303367,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675536_de_mirage_rdw-esports_bth-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303368,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677500_de_dust2_rdw-esports_mz-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303369,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673326_de_dust2_rdw-esports_ebro.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303370,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676775_de_inferno_acotados_bth-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303371,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679161_de_nuke_acotados_mz-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303372,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676517_de_overpass_acotados_ebro.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303373,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679894_de_dust2_bth-esports_mz-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303374,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675073_de_mirage_bth-esports_ebro.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303375,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676712_de_overpass_mz-team_ebro.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303382,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679110_de_vertigo_leviatan-esports_you-never-know.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303383,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679566_de_mirage_leviatan-esports_black-hawks-clan.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303384,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677535_de_overpass_leviatan-esports_chevetao-r3b4ix4d0.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303385,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679896_de_vertigo_leviatan-esports_deserveit.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303387,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680941_de_inferno_you-never-know_black-hawks-clan.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303388,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679416_de_inferno_you-never-know_chevetao-r3b4ix4d0.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303389,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670176_de_inferno_you-never-know_deserveit.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303390,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677394_de_inferno_you-never-know_immortality.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303391,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679900_de_inferno_black-hawks-clan_chevetao-r3b4ix4d0.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303392,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679200_de_inferno_black-hawks-clan_deserveit.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303393,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677892_de_inferno_black-hawks-clan_immortality.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303395,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675572_de_inferno_chevetao-r3b4ix4d0_immortality.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303396,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677011_de_nuke_deserveit_immortality.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303397,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679890_de_mirage_doublesense_urso-nao-jogar-dust2.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303400,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675809_de_train_doublesense_ufsc-titans.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303401,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680275_de_inferno_doublesense_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303402,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675416_de_inferno_doublesense_titans-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303403,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674687_de_dust2_uro_kidding2smile.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303404,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679263_de_overpass_urso-nao-jogar-dust2_meninos-da-vila-sem-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303405,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673773_de_dust2_uro_ufsc-titans.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303406,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675562_de_dust2_uro_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303407,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676674_de_inferno_urso-nao-jogar-dust2_titans-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303409,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675329_de_train_kidding2smile_ufsc-titans.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303410,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677007_de_inferno_kidding2smile_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303412,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679668_de_nuke_meninos-da-vila-sem-org_ufsc-titans.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303413,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679022_de_overpass_meninos-da-vila-sem-org_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303414,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677008_de_vertigo_meninos-da-vila-sem-org_titans-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303415,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679286_de_dust2_ufsc-titans_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303416,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680110_de_nuke_ufsc-titans_titans-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303417,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673479_de_inferno_godenvyus_titans-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303425,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680919_de_vertigo_team-lambda_nostalgia-gamers.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303426,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674673_de_nuke_team-lambda_noorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303427,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677001_de_dust2_team-lambda_rec-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303428,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673471_de_vertigo_team-lambda_eldorado-legends.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303429,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677646_de_train_fiver5-ice_nostalgia-gamers.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303430,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679707_de_dust2_fiver5-ice_noorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303431,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675599_de_train_fiver5-ice_rec-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303432,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677251_de_inferno_fiver5-ice_eldorado-legends.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303433,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680094_de_vertigo_nostalgia-gamers_noorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303434,https://prod-demo-parser-gc-demos.s3.amazonaws.com/681011_de_train_nostalgia-gamers_rec-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303435,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675788_de_vertigo_nostalgia-gamers_eldorado-legends.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303436,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679262_de_inferno_noorg_rec-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303437,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676834_de_inferno_noorg_eldorado-legends.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303439,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677815_de_dust2_skillers_nomercy-clan.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303441,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675174_de_train_skillers_luminous.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303442,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680067_de_train_skillers_renegados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303443,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675495_de_inferno_skillers_trueneutral.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303444,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677365_de_dust2_skillers_elzorro-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303445,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677395_de_inferno_nomercy-clan_from-hell.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303446,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673946_de_inferno_omega-41_luminous.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303447,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675026_de_inferno_nomercy-clan_renegados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303448,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679662_de_inferno_nomercy-clan_trueneutral.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303449,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675579_de_dust2_nomercy-clan_elzorro-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303450,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675522_de_inferno_from-hell_luminous.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303451,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676979_de_train_from-hell_renegados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303452,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680082_de_inferno_from-hell_trueneutral.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303456,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677777_de_inferno_luminous_elzorro-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303457,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677494_de_inferno_renegados_trueneutral.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303458,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679264_de_inferno_renegados_elzorro-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303459,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675068_de_inferno_trueneutral_elzorro-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303466,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676827_de_inferno_orgxless_sugoi-gakkou.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303467,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675047_de_inferno_orgxless_sm-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303468,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680178_de_nuke_orgxless_pardo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303469,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679206_de_nuke_orgxless_jaguares-pink-academy.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303471,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677199_de_vertigo_sugoi-gakkou_sm-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303472,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679804_de_inferno_sugoi-gakkou_pardo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303473,https://prod-demo-parser-gc-demos.s3.amazonaws.com/678973_de_nuke_sugoi-gakkou_jaguares-pink-academy.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303474,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670329_de_overpass_sugoi-gakkou_a12.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303475,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675419_de_mirage_sm-gaming_pardo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303476,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676774_de_inferno_sm-gaming_jaguares-pink-academy.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303477,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679995_de_mirage_sm-gaming_a12.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303478,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677115_de_mirage_pardo-esports_jaguares-pink-academy.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303479,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677547_de_mirage_pardo-esports_a12.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303480,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675553_de_vertigo_jaguares-pink-academy_a12.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303481,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679213_de_inferno_amigosdopug_gstfamily.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303482,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676796_de_inferno_amigosdopug_sugoi-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303483,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677483_de_inferno_amigosdopug_i-dont-have-roof.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303484,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677070_de_nuke_amigosdopug_ex-ubrain.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303485,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675467_de_nuke_amigosdopug_effect.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303486,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675042_de_inferno_pug_action-x.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303487,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674840_de_inferno_gstfamily_sugoi-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303488,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679697_de_inferno_gstfamily_i-dont-have-roof.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303489,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676831_de_vertigo_gstfamily_ex-ubrain.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303490,https://prod-demo-parser-gc-demos.s3.amazonaws.com/681225_de_mirage_gstfamily_effect.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303491,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670088_de_inferno_gstfamily_action-x.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303492,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675307_de_inferno_sugoi-e-sports_i-dont-have-roof.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303493,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679527_de_mirage_sugoi-last-dance_ex-ubrain.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303494,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677450_de_mirage_sugoi-e-sports_effect.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303495,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673622_de_inferno_sugoi-e-sports_action-x.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303496,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679197_de_inferno_i-dont-have-roof_ex-ubrain.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303497,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680921_de_vertigo_i-dont-have-roof_effect.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303498,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676954_de_inferno_i-dont-have-roof_action-x.zip
